,D_2518,D_2742,D_2398,D_2396,D_505,D_2741,D_6511,D_2172,D_470,D_2740,D_7347,D_7447,D_464,D_4820,D_5607,D_517,D_2650,D_1068,cluspred
22,-0.9238293121585421,-0.27599329495045755,-0.20550565288138029,-0.14058735826799384,-0.7939901884795763,0.7137846178290108,-0.9232592336196314,-0.684340378962384,-0.8938670750421319,0.35675987026880474,-1.0080987448356926,0.2366271171278793,-0.004508256543037789,-0.9561690824034467,1.0994750272050327,-0.5123236860289921,0.46890878877039865,2.225524734026221,0
145,-0.9238293121585421,-1.2195601152939022,-0.20550565288138029,-0.914462724880804,0.4462606121538376,-1.6429484523493192,-0.9232592336196314,-0.684340378962384,-0.1839792589927883,-1.5555920251565927,-1.0080987448356926,1.6755758023649836,-0.004508256543037789,-0.9561690824034467,-1.8223582143831447,-0.5123236860289921,1.6802116300257341,2.225524734026221,3
148,-0.15592685919831317,-1.2195601152939022,-0.9182420212561095,-1.6883380914936141,3.7535960805096082,-1.6429484523493192,-0.9232592336196314,-0.684340378962384,-1.6037548910914756,-1.938062404241672,-0.5637849003929291,-1.202321568109225,3.647179543317584,-0.9561690824034467,0.12553061334230683,-0.5123236860289921,1.437951061774667,-0.11439613118826374,3
189,-1.3077805386386567,-0.27599329495045755,-0.9182420212561095,-0.914462724880804,-0.7939901884795763,0.7137846178290108,-0.9232592336196314,-0.684340378962384,-0.8938670750421319,0.35675987026880474,-1.0080987448356926,0.2366271171278793,-0.004508256543037789,-0.9561690824034467,2.073419441067758,-0.5123236860289921,0.46890878877039865,2.615511544895302,4
153,0.22802436728180134,-1.2195601152939022,-0.20550565288138029,0.6332880083448164,2.0999283463317227,-1.6429484523493192,-0.9232592336196314,-0.684340378962384,0.8808524650812272,-1.1731216460715133,-0.11947105595016545,3.114524487602088,-0.004508256543037789,-0.9561690824034467,-1.8223582143831447,-0.5123236860289921,1.5590813459002004,0.275590679680817,3
186,-1.3077805386386567,-0.27599329495045755,-0.9182420212561095,-0.914462724880804,-0.7939901884795763,0.7137846178290108,-0.9232592336196314,-0.684340378962384,-0.8938670750421319,0.35675987026880474,-1.0080987448356926,0.2366271171278793,-0.004508256543037789,-0.9561690824034467,2.073419441067758,-0.5123236860289921,0.46890878877039865,2.615511544895302,4
100,1.379878046722145,1.1393569355647095,0.5072307154933491,0.6332880083448164,0.03284367860936632,0.32099577279928915,1.0068994429370894,1.4087992678214583,0.5259085570565554,0.7392302493538843,1.2134704773781253,-1.202321568109225,-0.4102513454164402,1.1911850639798398,0.12553061334230683,-0.5123236860289921,-1.2269151889870709,-1.2843565637955061,2
46,0.22802436728180134,0.1957901152212648,-0.20550565288138029,0.6332880083448164,-0.38057325493510497,-0.07179307223043252,1.0068994429370894,-0.684340378962384,0.5259085570565554,0.35675987026880474,0.3248427884925981,0.2366271171278793,-0.8159944342898426,0.11750799078819651,0.12553061334230683,-0.5123236860289921,-0.9846546207360038,-0.11439613118826374,1
158,-0.9238293121585421,-1.6913435254656246,-0.20550565288138029,-0.914462724880804,1.2730944792427803,-1.6429484523493192,-0.9232592336196314,-0.684340378962384,0.5259085570565554,-1.938062404241672,-0.5637849003929291,3.114524487602088,-0.004508256543037789,-0.9561690824034467,-1.8223582143831447,-0.5123236860289921,2.043602482402335,1.0555643014189786,3
68,0.9959268202420304,1.1393569355647095,1.2199670838680783,0.6332880083448164,-0.38057325493510497,0.7137846178290108,1.0068994429370894,1.4087992678214583,-0.1839792589927883,0.7392302493538843,0.7691566329353617,0.2366271171278793,-0.8159944342898426,0.11750799078819651,0.12553061334230683,0.7330276101927308,-0.5001334842338697,-0.5043829420573445,1
